Date,Time,CO,Benzene,NO2,Temperature,Humidity(%),Traffic_Volume,Particulate_Matter
21.09.04,16:00:00,3.2,17.8,168,31.5,31.4,,
21.09.04,12:00:00,3.3,17.7,157,30.1,35.1,,
21.09.04,13:00:00,3.8,19.3,188,29.4,36.4,,
21.09.04,20:00:00,4.4,20,173,24.8,49,,
21.09.04,17:00:00,5,26.6,205,31.2,31.4,,
21.09.04,19:00:00,5.4,28.7,210,26.7,42.3,,
21.09.04,10:00:00,4.4,24.2,191,25.8,44.2,,
21.09.04,18:00:00,5.6,30.3,204,28.5,37.2,,
21.09.04,9:00:00,5.3,27.3,161,22.6,51.4,,
21.09.04,7:00:00,5.6,31.4,133,18.2,66.1,,
21.09.04,8:00:00,7.3,41.2,148,19.6,60.7,,
22.09.04,2:00:00,0.6,2.4,47,23,54,,
22.09.04,3:00:00,0.5,2.4,-200,19.8,65.3,,
22.09.04,4:00:00,0.6,3.8,44,18.3,70.8,,
22.09.04,5:00:00,0.8,5,69,18.1,72.5,,
22.09.04,1:00:00,1,5.1,74,21,61.3,,
22.09.04,0:00:00,1.1,5.9,74,22.6,56.3,,
22.09.04,6:00:00,1.5,9.7,79,18.3,71,,
22.09.04,23:00:00,1.8,9.6,93,22.9,62,,
22.09.04,22:00:00,2.1,11.5,98,22.5,62.6,,
22.09.04,21:00:00,2.2,11.9,115,23.4,59.9,,
22.09.04,14:00:00,2.2,12.1,117,28.5,37.3,,
22.09.04,13:00:00,2.6,14,120,27.9,37,,
22.09.04,12:00:00,2.5,13.4,130,30.8,32,,
22.09.04,15:00:00,2.6,15.3,141,30.2,32.9,,
22.09.04,16:00:00,2.9,16.1,151,32.9,27.7,,
22.09.04,11:00:00,3.3,18.3,180,29.1,36.7,,
22.09.04,20:00:00,3.8,18.3,167,24.6,54,,
22.09.04,10:00:00,3.7,20,172,26.8,42.7,,
22.09.04,7:00:00,4.1,25.9,108,18.5,68.9,,
22.09.04,19:00:00,5.2,26.7,194,26.7,43.3,,
22.09.04,17:00:00,5,27.3,218,32.2,28.8,,
22.09.04,18:00:00,5.1,26.2,213,28.8,39,,
22.09.04,9:00:00,5.5,29,165,23.5,52,,
22.09.04,8:00:00,5.5,34.3,119,20.1,62.7,,
23.09.04,4:00:00,-200,2.2,44,21.1,63.8,,
23.09.04,3:00:00,0.5,2.4,-200,22.4,59.9,,
23.09.04,5:00:00,0.5,2.5,58,22.9,57.5,,
23.09.04,2:00:00,0.8,3.7,49,22.2,63,,
23.09.04,6:00:00,0.9,6.3,66,21.3,63.2,,
23.09.04,1:00:00,1.4,6.9,71,21.4,68.5,,
23.09.04,0:00:00,1.6,8,87,22.2,64.9,,
23.09.04,23:00:00,1.7,8.9,94,22.5,53.7,,
23.09.04,22:00:00,2.1,10.3,109,24.1,50.7,,
23.09.04,21:00:00,2.3,12.6,116,25.1,50.5,,
23.09.04,14:00:00,2.6,15.8,130,29.8,38,,
23.09.04,15:00:00,2.6,15.1,118,30.4,37.2,,
23.09.04,10:00:00,2.4,14.8,118,26.3,48.1,,
23.09.04,13:00:00,2.9,17.2,130,29,39.6,,
23.09.04,12:00:00,2.8,16.1,127,29.3,39.5,,
23.09.04,20:00:00,3.3,16.9,148,26.2,48.7,,
23.09.04,11:00:00,2.7,15.9,129,26.4,47.3,,
23.09.04,8:00:00,2.8,18.8,104,23.7,54.4,,
23.09.04,9:00:00,2.7,18.1,103,25,50.8,,
23.09.04,16:00:00,3.2,18.9,146,31.5,34.9,,
23.09.04,7:00:00,3.2,21.6,112,21.3,63.5,,
23.09.04,19:00:00,4.7,25.6,173,27.2,45.9,,
23.09.04,18:00:00,4.9,26.1,189,29,40.5,,
23.09.04,17:00:00,4.6,25.2,190,31.6,34.8,,
24.09.04,22:00:00,0.6,2,60,14.9,60.5,,
24.09.04,21:00:00,0.7,2.2,57,14,75.4,,
24.09.04,3:00:00,0.4,2,-200,22.7,53.8,,
24.09.04,23:00:00,1.2,3.8,22,15.5,50.9,,
24.09.04,4:00:00,0.4,2.5,52,21.1,59.9,,
24.09.04,5:00:00,0.5,2.8,55,20.4,63,,
24.09.04,2:00:00,0.7,4.6,64,22.3,55.8,,
24.09.04,1:00:00,0.9,5.3,59,21.5,57.9,,
24.09.04,0:00:00,1,6.5,64,22.7,53.7,,
24.09.04,20:00:00,2,5.8,107,15.4,76.6,,
24.09.04,6:00:00,1.3,8.4,83,20.8,62.2,,
24.09.04,19:00:00,2.9,10.5,109,15.6,75.7,,
24.09.04,18:00:00,2.8,10.4,119,16.3,73.9,,
24.09.04,17:00:00,2.2,11.1,107,18.3,75.4,,
24.09.04,16:00:00,2.7,14.5,96,24.9,49.2,,
24.09.04,11:00:00,3.2,18.4,134,26.6,44.3,,
24.09.04,10:00:00,3.4,20.3,138,25.1,49.5,,
24.09.04,15:00:00,3.3,19.3,123,25.7,47.8,,
24.09.04,12:00:00,3.7,22.3,143,26.2,46,,
24.09.04,7:00:00,3.5,21.1,114,21.3,61.6,,
24.09.04,14:00:00,4.2,24,145,25.6,48.3,,
24.09.04,13:00:00,4.6,26.9,153,25.4,48.7,,
24.09.04,9:00:00,5.6,29.4,160,23,56.4,,
24.09.04,8:00:00,5.5,34,137,21.9,60.2,,
25.09.04,5:00:00,0.3,0.9,14,15.4,53.7,,
25.09.04,3:00:00,0.3,1,-200,15.3,52.4,,
25.09.04,4:00:00,0.3,1,27,15.3,53.1,,
25.09.04,6:00:00,0.4,1.3,3,15.5,53.3,,
25.09.04,2:00:00,0.6,1.7,8,15.4,53.9,,
25.09.04,15:00:00,0.9,3.9,14,20.2,28.6,,
25.09.04,7:00:00,0.6,2.1,9,15.4,52.7,,
25.09.04,8:00:00,0.7,2.5,14,15.7,51.1,,
25.09.04,14:00:00,1,4.5,12,19.8,31.1,,
25.09.04,16:00:00,1.1,4.6,21,22.1,24.8,,
25.09.04,0:00:00,1.2,3.9,2,15.6,50,,
25.09.04,13:00:00,1.4,6,9,19.8,31.2,,
25.09.04,1:00:00,1.1,3.7,7,15.4,53.6,,
25.09.04,12:00:00,1.4,6,14,19.3,34.8,,
25.09.04,10:00:00,1.1,4.3,64,18.2,41.9,,
25.09.04,9:00:00,1,4.6,52,16.9,47.7,,
25.09.04,17:00:00,1.3,6.7,43,21.1,27.7,,
25.09.04,21:00:00,1.7,7.4,88,18.4,33.2,,
25.09.04,11:00:00,1.5,6.5,66,19.1,37,,
25.09.04,18:00:00,1.8,8.9,62,20.1,30.3,,
25.09.04,19:00:00,2.4,9.8,68,19.5,33,,
25.09.04,22:00:00,2.2,10.3,99,17.8,36.5,,
25.09.04,20:00:00,2.7,10.8,81,19.3,32.3,,
25.09.04,23:00:00,2.8,13.8,98,17.8,39.9,,
26.09.04,6:00:00,0.6,3.3,46,13.6,57.6,,
26.09.04,9:00:00,0.9,3,55,19.8,38.6,,
26.09.04,15:00:00,0.9,3.1,69,22.1,29.5,,
26.09.04,5:00:00,0.9,4.5,55,12.5,63.2,,
26.09.04,10:00:00,0.9,3,47,21.6,33.4,,
26.09.04,7:00:00,1,5.4,56,12.2,63.2,,
26.09.04,16:00:00,0.9,3.5,54,23.4,27.1,,
26.09.04,14:00:00,0.9,4.2,54,22.1,30.5,,
26.09.04,13:00:00,0.9,4,59,22.3,30.4,,
26.09.04,11:00:00,1,3.5,61,22,32.2,,
26.09.04,4:00:00,-200,5.5,61,13.4,59.9,,
26.09.04,12:00:00,1,3.6,58,22.7,30.2,,
26.09.04,3:00:00,1.4,7.7,-200,13.5,59.4,,
26.09.04,2:00:00,1.4,7.8,90,15.6,51.9,,
26.09.04,8:00:00,1.6,8.2,83,14.6,56.4,,
26.09.04,21:00:00,1.8,7.7,112,18.7,39.7,,
26.09.04,20:00:00,2.1,7.3,98,19.6,36.3,,
26.09.04,18:00:00,2.2,7.8,99,21.5,31.4,,
26.09.04,17:00:00,2.7,10.3,95,23.1,27,,
26.09.04,22:00:00,1.9,8.6,115,18,42.7,,
26.09.04,23:00:00,2.3,10,114,17.1,47.6,,
26.09.04,1:00:00,2.5,11.7,101,15.5,52.2,,
26.09.04,19:00:00,3.3,10.7,127,20.3,35.5,,
26.09.04,0:00:00,2.4,10.9,97,17,43,,
27.09.04,3:00:00,0.6,2.9,-200,14.1,61,,
27.09.04,4:00:00,0.6,3.4,64,14,62.6,,
27.09.04,2:00:00,1,5,75,14.9,58.9,,
27.09.04,5:00:00,0.9,5.6,71,14.1,61.7,,
27.09.04,23:00:00,1.3,6.8,90,16.7,46.6,,
27.09.04,12:00:00,1.6,8.3,95,21.9,30.7,,
27.09.04,1:00:00,1.3,5.8,81,15.9,55.2,,
27.09.04,22:00:00,1.5,8.4,105,17.4,42.8,,
27.09.04,13:00:00,1.9,9.1,90,22.3,29.5,,
27.09.04,9:00:00,1.8,8.2,94,19.7,40.2,,
27.09.04,14:00:00,1.6,9.2,99,23.8,27,,
27.09.04,11:00:00,1.7,9.2,123,23.7,29.6,,
27.09.04,15:00:00,1.8,9.6,107,23.3,28.3,,
27.09.04,6:00:00,1.5,9,99,14.4,60.3,,
27.09.04,10:00:00,1.9,9.1,103,22.2,33.6,,
27.09.04,0:00:00,1.9,8.5,103,16.6,51.3,,
27.09.04,21:00:00,2.4,11.3,128,18.1,39.9,,
27.09.04,16:00:00,2,11.8,112,24.2,27.2,,
27.09.04,20:00:00,3.5,14.9,145,19.1,36.8,,
27.09.04,17:00:00,3.1,17.3,132,25.1,25.8,,
27.09.04,18:00:00,3.9,17.8,148,22.3,29.2,,
27.09.04,19:00:00,4.3,20.9,158,20.8,32.5,,
27.09.04,8:00:00,4,18.8,135,16.9,50.3,,
27.09.04,7:00:00,5.5,26.9,132,15,57.7,,
28.09.04,3:00:00,0.4,2.1,-200,14.4,54.5,,
28.09.04,4:00:00,0.5,2.2,61,12.8,59.8,,
28.09.04,2:00:00,0.5,2.8,74,15,52.8,,
28.09.04,5:00:00,0.7,3.9,69,11.9,62.7,,
28.09.04,1:00:00,0.8,3.5,73,15.3,51.9,,
28.09.04,0:00:00,1,4.9,85,17.1,46.8,,
28.09.04,6:00:00,1.2,7.3,82,12.1,62.6,,
28.09.04,23:00:00,1.1,5.7,85,18.6,49.1,,
28.09.04,22:00:00,1.5,8.3,111,19.8,47.7,,
28.09.04,15:00:00,2.3,13,117,26.2,24.4,,
28.09.04,7:00:00,2.4,15.5,120,13.5,58.2,,
28.09.04,21:00:00,2.1,11.6,129,19.8,48.6,,
28.09.04,14:00:00,3.4,18.9,174,26.1,24.8,,
28.09.04,16:00:00,3.2,18.8,145,28.9,21.3,,
28.09.04,13:00:00,4.1,21.7,163,25.2,26.8,,
28.09.04,12:00:00,3.8,21.8,176,26.4,26.4,,
28.09.04,9:00:00,4.1,21.3,152,17.8,45.7,,
28.09.04,11:00:00,3.4,19.4,181,24.5,29.8,,
28.09.04,8:00:00,4.3,27.1,135,14.4,55.7,,
28.09.04,10:00:00,3.7,19.9,177,21,37.2,,
28.09.04,20:00:00,4.5,23.1,175,20.9,45.8,,
28.09.04,17:00:00,4.8,26.8,173,28,23.3,,
28.09.04,18:00:00,6.7,36.9,204,24.7,27.9,,
28.09.04,19:00:00,7.5,39.3,209,23,33.6,,
29.09.04,5:00:00,0.4,2,45,17.1,52.5,,
29.09.04,4:00:00,-200,2.2,48,14.6,62.1,,
29.09.04,2:00:00,0.5,2.2,60,17.4,53.4,,
29.09.04,3:00:00,0.4,2,-200,15.5,58.8,,
29.09.04,6:00:00,0.7,4,53,15.2,58.3,,
29.09.04,1:00:00,0.9,4.1,71,16.3,56.8,,
29.09.04,0:00:00,1.1,5.9,86,17.2,53.9,,
29.09.04,23:00:00,1.2,7.1,101,20.3,47.8,,
29.09.04,7:00:00,2,13.4,94,14.9,59.2,,
29.09.04,14:00:00,2.4,13.5,129,26.4,28.5,,
29.09.04,21:00:00,1.9,12.3,133,21.1,44.8,,
29.09.04,22:00:00,1.9,10.9,125,19.7,49.3,,
29.09.04,15:00:00,2.8,15.9,148,27.7,25.1,,
29.09.04,16:00:00,3.6,19.9,184,28.6,23.2,,
29.09.04,13:00:00,3.1,15.8,148,25.5,34.8,,
29.09.04,17:00:00,4,21.6,188,27.2,26.3,,
29.09.04,12:00:00,3.4,19.6,179,27.2,30.4,,
29.09.04,11:00:00,3.7,19.1,191,25.4,33.3,,
29.09.04,10:00:00,3.8,21.4,174,22.4,38.8,,
29.09.04,8:00:00,4.2,28,122,15.1,59,,
29.09.04,20:00:00,4.7,22.8,165,21.6,43.3,,
29.09.04,9:00:00,5.2,28.6,170,19,47.8,,
29.09.04,18:00:00,5.6,31,204,25.3,33,,
29.09.04,19:00:00,6.3,34.1,201,23.2,36.9,,
30.09.04,3:00:00,-200,1.9,-200,19.2,50.3,,
30.09.04,2:00:00,-200,2.9,-200,17.5,56.1,,
30.09.04,4:00:00,-200,2.4,-200,16.6,59.6,,
30.09.04,5:00:00,-200,4,-200,17.5,57.1,,
30.09.04,1:00:00,-200,5.3,-200,18.3,53.1,,
30.09.04,0:00:00,0.9,5.7,79,19.4,50.3,,
30.09.04,6:00:00,-200,8.1,-200,17.6,57.6,,
30.09.04,22:00:00,1.5,9,87,22.1,61.3,,
30.09.04,12:00:00,1.7,10.8,-200,24.6,42.8,,
30.09.04,21:00:00,1.6,10.5,84,22.1,61.3,,
30.09.04,23:00:00,1.7,10.7,91,21.1,64.7,,
30.09.04,13:00:00,1.7,11.2,101,24.6,44.1,,
30.09.04,14:00:00,2.2,15.1,113,25.6,43.4,,
30.09.04,15:00:00,2.8,17.4,121,26.1,42.6,,
30.09.04,9:00:00,-200,20.9,-200,18.6,57.2,,
30.09.04,10:00:00,-200,22.2,-200,20.2,53,,
30.09.04,20:00:00,4.4,20,142,22.6,59.5,,
30.09.04,11:00:00,-200,23.5,-200,21.3,50.1,,
30.09.04,7:00:00,-200,24.8,-200,18,57,,
30.09.04,16:00:00,3.9,23.4,146,25.8,44.8,,
30.09.04,8:00:00,-200,36.3,-200,18.5,55.9,,
30.09.04,19:00:00,5.7,30.1,166,23.6,54.4,,
30.09.04,18:00:00,6.3,34,182,24.6,50,,
30.09.04,17:00:00,6.5,35.9,188,25.4,47.9,,
01.10.04,14:00:00,3.2,-200,123,-200,-200,,
01.10.04,4:00:00,0.6,3,54,19.8,67.2,,
01.10.04,3:00:00,0.8,4,-200,20.2,65.8,,
01.10.04,5:00:00,0.7,4.3,60,19,70.3,,
01.10.04,2:00:00,1.3,6.9,69,19,70.8,,
01.10.04,6:00:00,1.6,9.8,69,18.8,71.8,,
01.10.04,1:00:00,1.6,9.7,74,19.4,69.3,,
01.10.04,23:00:00,-200,9.1,-200,20.8,64.1,,
01.10.04,0:00:00,1.9,10.4,91,20.3,66.4,,
01.10.04,22:00:00,-200,11.2,-200,21.3,63,,
01.10.04,21:00:00,-200,13.5,-200,21.5,63.2,,
01.10.04,15:00:00,2.4,12.9,105,25.4,47.4,,
01.10.04,7:00:00,2.9,17.2,91,20.2,66.3,,
01.10.04,20:00:00,-200,19.9,-200,22.8,58.1,,
01.10.04,9:00:00,3.7,20.5,114,22.3,59.3,,
01.10.04,11:00:00,3.4,19.9,137,23.8,54.7,,
01.10.04,16:00:00,3.4,18.4,136,26.4,45.4,,
01.10.04,10:00:00,3.6,21.2,129,23.2,56.6,,
01.10.04,12:00:00,3.7,21.1,134,23.5,56.2,,
01.10.04,13:00:00,4.1,22.3,132,23.9,54.4,,
01.10.04,8:00:00,4.1,27.9,97,20.8,64.3,,
01.10.04,18:00:00,-200,29.4,-200,25.3,49.6,,
01.10.04,17:00:00,5.6,26.5,169,25.8,46.9,,
01.10.04,19:00:00,-200,33.7,-200,24.2,54.3,,
02.10.04,3:00:00,-200,4.3,-200,21.3,61,,
02.10.04,4:00:00,-200,4,-200,20.5,64,,
02.10.04,5:00:00,-200,5.8,-200,20.3,65.3,,
02.10.04,6:00:00,-200,6.3,-200,20.1,65.9,,
02.10.04,2:00:00,-200,7.1,-200,20.4,64.4,,
02.10.04,1:00:00,-200,8.4,-200,20.6,63.4,,
02.10.04,14:00:00,-200,7.2,-200,25.8,49.6,,
02.10.04,23:00:00,-200,9.4,-200,21.7,60.8,,
02.10.04,22:00:00,-200,10.8,-200,20.8,65.6,,
02.10.04,21:00:00,-200,11.2,-200,22.1,61.1,,
02.10.04,15:00:00,-200,8.7,-200,25.7,48.8,,
02.10.04,0:00:00,-200,10.9,-200,20.6,64,,
02.10.04,16:00:00,-200,9.6,-200,26.5,45.9,,
02.10.04,10:00:00,-200,10.5,-200,24.2,51.9,,
02.10.04,13:00:00,-200,11.2,-200,25.7,49.2,,
02.10.04,9:00:00,-200,12.5,-200,22.5,57.5,,
02.10.04,7:00:00,-200,12.3,-200,20.2,65.6,,
02.10.04,12:00:00,-200,12.1,-200,25.8,47.8,,
02.10.04,17:00:00,-200,11.6,-200,25.4,48.9,,
02.10.04,8:00:00,-200,13.3,-200,21.1,62.8,,
02.10.04,18:00:00,-200,12.7,-200,24.4,52.5,,
02.10.04,11:00:00,-200,12.1,-200,25.2,48.9,,
02.10.04,20:00:00,-200,17.8,-200,22.9,57.9,,
02.10.04,19:00:00,-200,20.7,-200,23.9,54.6,,
03.10.04,5:00:00,-200,3.3,-200,20.1,65.3,,
03.10.04,6:00:00,-200,3.2,-200,19.9,66,,
03.10.04,4:00:00,-200,3.9,-200,20.2,64.4,,
03.10.04,3:00:00,-200,4.5,-200,20.3,64.6,,
03.10.04,2:00:00,-200,5.1,-200,21.2,61.5,,
03.10.04,7:00:00,-200,5.4,-200,19.8,66.4,,
03.10.04,1:00:00,-200,6.5,-200,20.7,63.2,,
03.10.04,8:00:00,-200,5.6,-200,20.4,64.1,,
03.10.04,23:00:00,-200,7.8,-200,20.5,64.9,,
03.10.04,14:00:00,-200,6,-200,27.4,42.8,,
03.10.04,22:00:00,-200,8.3,-200,22,59.8,,
03.10.04,0:00:00,-200,8.5,-200,21.1,62.8,,
03.10.04,15:00:00,-200,6.7,-200,27.1,43.3,,
03.10.04,16:00:00,-200,6.2,-200,26.9,44.4,,
03.10.04,9:00:00,-200,7.5,-200,21.6,60.8,,
03.10.04,11:00:00,-200,8.4,-200,25.7,46.6,,
03.10.04,13:00:00,-200,8.3,-200,27.4,41.8,,
03.10.04,21:00:00,-200,10.4,-200,21.9,61.4,,
03.10.04,17:00:00,-200,7.7,-200,26.9,44.4,,
03.10.04,12:00:00,-200,11.3,-200,26.6,43.7,,
03.10.04,10:00:00,-200,10.7,-200,23.5,54.5,,
03.10.04,18:00:00,-200,11,-200,24.7,51.9,,
03.10.04,19:00:00,-200,20.8,-200,23.7,55.6,,
03.10.04,20:00:00,-200,21.4,-200,22.7,59.6,,
04.10.04,3:00:00,-200,2.7,-200,17.8,72.3,,
04.10.04,4:00:00,-200,3,-200,17.1,73.9,,
04.10.04,5:00:00,-200,4,-200,17.7,70.3,,
04.10.04,2:00:00,-200,3.2,-200,18.9,68.6,,
04.10.04,6:00:00,-200,5.6,-200,17.1,71.8,,
04.10.04,1:00:00,-200,5.2,-200,18.4,71.6,,
04.10.04,0:00:00,-200,5.5,-200,19.8,66.9,,
04.10.04,23:00:00,-200,7.4,-200,20.6,60.9,,
04.10.04,22:00:00,-200,8.9,-200,21.2,59.3,,
04.10.04,21:00:00,-200,10,-200,22.6,55.1,,
04.10.04,7:00:00,-200,11.1,-200,18.3,67.5,,
04.10.04,14:00:00,-200,14.2,-200,27.1,40.2,,
04.10.04,15:00:00,-200,14.9,-200,27.4,39.8,,
04.10.04,8:00:00,-200,20.1,-200,18.5,67,,
04.10.04,13:00:00,-200,18.2,-200,26,44.5,,
04.10.04,20:00:00,-200,21.3,-200,23.3,53,,
04.10.04,16:00:00,-200,21.1,-200,28.9,36.3,,
04.10.04,11:00:00,-200,21.8,-200,24.2,49,,
04.10.04,10:00:00,-200,21,-200,22.9,52.6,,
04.10.04,12:00:00,-200,22.1,-200,25.8,44.7,,
04.10.04,9:00:00,-200,23.6,-200,19.9,61.7,,
04.10.04,17:00:00,-200,30.3,-200,28.4,37.5,,
04.10.04,18:00:00,-200,41.6,-200,26,43.9,,
04.10.04,19:00:00,-200,44.7,-200,24.3,49.6,,
05.10.04,2:00:00,-200,2.5,-200,20.8,58.8,,
05.10.04,3:00:00,-200,2.7,-200,17.8,69.8,,
05.10.04,4:00:00,-200,2.5,-200,18.8,65.3,,
05.10.04,1:00:00,-200,3.7,-200,19.7,63.4,,
05.10.04,5:00:00,-200,4.1,-200,17.6,69.5,,
05.10.04,0:00:00,-200,6.4,-200,20,63.1,,
05.10.04,6:00:00,-200,7.8,-200,17.4,69.7,,
05.10.04,23:00:00,-200,8.7,-200,22.4,58.3,,
05.10.04,22:00:00,-200,12.8,-200,21.8,59.9,,
05.10.04,15:00:00,-200,14.6,-200,28.5,37.3,,
05.10.04,14:00:00,-200,17.1,-200,28.4,37.6,,
05.10.04,9:00:00,-200,21.6,-200,20.6,58.5,,
05.10.04,8:00:00,-200,26.4,-200,18.5,65.5,,
05.10.04,13:00:00,-200,23.4,-200,27.9,38,,
05.10.04,11:00:00,-200,19.3,-200,26,43.8,,
05.10.04,21:00:00,-200,20.3,-200,22.7,60.8,,
05.10.04,16:00:00,-200,21.6,-200,30.8,31.8,,
05.10.04,10:00:00,-200,22.8,-200,23.9,48.7,,
05.10.04,7:00:00,-200,30.8,-200,17.4,70.1,,
05.10.04,20:00:00,-200,23.9,-200,23.9,57.2,,
05.10.04,12:00:00,-200,30.4,-200,28.6,37.3,,
05.10.04,17:00:00,-200,31.9,-200,29.7,33.1,,
05.10.04,18:00:00,-200,40.5,-200,27,40.2,,
05.10.04,19:00:00,-200,41.6,-200,25.6,47.5,,
06.10.04,4:00:00,-200,2.8,-200,20,62.9,,
06.10.04,3:00:00,-200,3.2,-200,19.8,65.1,,
06.10.04,5:00:00,-200,3.6,-200,18.3,68.5,,
06.10.04,2:00:00,-200,4.6,-200,19.3,68.4,,
06.10.04,1:00:00,-200,5.3,-200,21.2,61.4,,
06.10.04,6:00:00,-200,6.2,-200,18.1,68.5,,
06.10.04,0:00:00,-200,6.8,-200,21.7,60.2,,
06.10.04,22:00:00,-200,11,-200,22.7,55.8,,
06.10.04,23:00:00,-200,11.4,-200,20.4,62.4,,
06.10.04,14:00:00,-200,14.6,-200,26.3,46,,
06.10.04,21:00:00,-200,16.8,-200,22.4,57.9,,
06.10.04,10:00:00,-200,16.2,-200,22.5,55.6,,
06.10.04,12:00:00,-200,16.5,-200,26.8,44.6,,
06.10.04,13:00:00,-200,18.3,-200,26,46.4,,
06.10.04,11:00:00,-200,17.7,-200,25.7,46.4,,
06.10.04,15:00:00,-200,17.1,-200,27.4,43.9,,
06.10.04,16:00:00,-200,17.2,-200,29.6,36.7,,
06.10.04,7:00:00,-200,24.2,-200,17.6,70.5,,
06.10.04,8:00:00,-200,32,-200,18.3,67.8,,
06.10.04,17:00:00,-200,24.6,-200,28.7,37.3,,
06.10.04,9:00:00,-200,25.8,-200,20.4,61.2,,
06.10.04,18:00:00,-200,26.9,-200,25.7,44.1,,
06.10.04,20:00:00,-200,31,-200,23.3,54.4,,
06.10.04,19:00:00,-200,44,-200,24.5,49.5,,
07.10.04,4:00:00,-200,2.9,-200,19.9,66.1,,
07.10.04,3:00:00,-200,3.1,-200,20.9,62.2,,
07.10.04,2:00:00,-200,3.7,-200,20.3,66.3,,
07.10.04,5:00:00,-200,4.4,-200,19.8,67.1,,
07.10.04,1:00:00,-200,5,-200,21.4,60.6,,
07.10.04,6:00:00,-200,7.4,-200,20.1,64.4,,
07.10.04,23:00:00,1.7,10.8,60,20.9,61.3,,
07.10.04,0:00:00,-200,9.9,-200,20.3,64.2,,
07.10.04,22:00:00,1.7,11,73,21.8,58.2,,
07.10.04,11:00:00,-200,14,-200,24.7,48.2,,
07.10.04,15:00:00,-200,12.7,-200,27.2,40.7,,
07.10.04,12:00:00,-200,15.5,-200,27.1,40.9,,
07.10.04,14:00:00,-200,15.7,-200,26.9,41.8,,
07.10.04,13:00:00,-200,15.7,-200,25.9,44.2,,
07.10.04,21:00:00,2.8,16.5,92,22.3,57.1,,
07.10.04,16:00:00,2.9,15.3,87,28.6,37.6,,
07.10.04,10:00:00,-200,18.5,-200,23.5,53.4,,
07.10.04,7:00:00,-200,19.4,-200,19.7,66.4,,
07.10.04,9:00:00,-200,22.2,-200,22.5,57,,
07.10.04,18:00:00,5.3,26.1,119,25.2,45.8,,
07.10.04,17:00:00,5.4,28.8,111,28,38.5,,
07.10.04,8:00:00,-200,37.1,-200,20.9,62.4,,
07.10.04,19:00:00,6.7,37.1,128,24,50.6,,
07.10.04,20:00:00,7,35.7,117,23.2,54.7,,
08.10.04,2:00:00,0.7,3.6,47,20.5,62.1,,
08.10.04,3:00:00,0.7,3.3,-200,18.7,68.5,,
08.10.04,4:00:00,0.8,4.4,43,18.2,70.3,,
08.10.04,5:00:00,0.9,5.5,47,18.2,70.1,,
08.10.04,1:00:00,1.2,6.5,53,20.3,62.5,,
08.10.04,0:00:00,1.7,9.6,60,20.6,62,,
08.10.04,6:00:00,1.7,10.8,50,18.2,70,,
08.10.04,21:00:00,1.5,12.3,76,24.6,52.2,,
08.10.04,22:00:00,1.5,10.3,71,24,54.4,,
08.10.04,23:00:00,1.7,9.6,71,23.8,56.1,,
08.10.04,16:00:00,2.4,15.6,98,28.5,39.4,,
08.10.04,18:00:00,2.3,20,84,26.4,45.9,,
08.10.04,17:00:00,2.9,19.2,90,28.4,39.8,,
08.10.04,14:00:00,3.2,18,98,28,39.6,,
08.10.04,15:00:00,3.5,20.5,98,28.7,38.4,,
08.10.04,13:00:00,3.6,21.2,100,27.7,39.2,,
08.10.04,20:00:00,2.9,18.6,98,24.9,50.9,,
08.10.04,12:00:00,3.3,19.6,101,26.4,45.8,,
08.10.04,11:00:00,3.7,21,105,24.4,52.5,,
08.10.04,19:00:00,3.1,21.1,101,25.2,49.5,,
08.10.04,9:00:00,3.9,24.2,87,21.1,61.1,,
08.10.04,8:00:00,4.3,24.8,75,19.5,66.9,,
08.10.04,10:00:00,5.1,29.5,128,23.2,54.7,,
08.10.04,7:00:00,5.7,31.2,81,19.4,66.5,,
09.10.04,3:00:00,0.9,5.4,-200,21,64.4,,
09.10.04,4:00:00,0.9,5.1,48,21.3,63.9,,
09.10.04,2:00:00,1.4,7.3,58,21.1,64.5,,
09.10.04,5:00:00,1.3,7.8,53,20.8,66.7,,
09.10.04,1:00:00,1.3,8.6,62,21.9,61.5,,
09.10.04,6:00:00,1.3,8.2,55,20.6,67.5,,
09.10.04,22:00:00,1.5,8.9,62,24.9,56,,
09.10.04,0:00:00,1.6,9.9,66,22.3,60.6,,
09.10.04,21:00:00,2.2,11.2,83,24.8,56.4,,
09.10.04,14:00:00,1.9,11,76,28.9,44.3,,
09.10.04,11:00:00,2.3,13,80,28.5,42.4,,
09.10.04,16:00:00,2.7,14.2,94,29.4,42.9,,
09.10.04,15:00:00,2.6,15.9,92,29.6,42.3,,
09.10.04,7:00:00,2.9,17.6,63,20.9,66.3,,
09.10.04,13:00:00,3.3,16.2,94,29,43.9,,
09.10.04,8:00:00,3.2,20.1,69,21.5,63.7,,
09.10.04,9:00:00,3.4,18.7,84,23.7,56,,
09.10.04,20:00:00,3.5,17.3,107,26.2,51.7,,
09.10.04,23:00:00,3.4,15.2,89,24.5,57.5,,
09.10.04,12:00:00,3.1,18.2,87,28.1,45.3,,
09.10.04,10:00:00,3.6,19.5,95,26,48.2,,
09.10.04,17:00:00,3.7,19.9,110,28.7,45.1,,
09.10.04,18:00:00,3.8,21.7,109,27,51.2,,
09.10.04,19:00:00,4.8,25.7,122,26.5,52.7,,
10.10.04,4:00:00,-200,3.6,38,22.8,64,,
