,holiday,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density
29551,7,264.35,0.0,0.0,5,21,2403
19786,7,271.22,0.0,0.0,90,2,285
22631,7,285.29,0.0,0.0,90,3,338
47135,7,292.81,1.78,0.0,40,21,2139
30699,7,261.82,0.0,0.0,1,23,1112
26610,7,293.27,0.0,0.0,1,17,5646
6355,7,282.26,0.0,0.0,1,2,325
20248,7,263.23,0.0,0.0,75,18,4144
1475,7,271.79,0.0,0.0,90,2,258
7942,7,291.7,0.25,0.0,32,3,391
23972,7,298.44,0.0,0.0,20,19,3634
36913,7,284.84,0.0,0.0,1,3,316
18737,7,287.09,0.0,0.0,20,19,4399
21212,7,260.35,0.0,0.0,40,22,1518
2649,7,266.78,0.0,0.0,90,23,1079
27201,7,272.439,0.0,0.0,0,0,1523
8058,7,291.64,0.0,0.0,64,0,666
6602,7,291.43,0.0,0.0,40,22,2616
17256,7,292.36,0.0,0.0,1,1,363
40920,7,260.76,0.0,0.0,1,3,373
28081,7,275.35,0.0,0.0,90,0,492
30026,7,259.77,0.0,0.0,90,22,2167
9074,7,281.15,0.0,0.0,1,2,663
30240,7,275.65,0.0,0.0,75,19,3430
14740,7,293.59,0.0,0.0,1,23,1268
43437,7,282.75,0.0,0.0,5,17,6368
23219,7,286.19,0.0,0.0,90,18,4673
47775,7,287.85,0.25,0.0,90,0,536
22687,7,278.63,0.0,0.0,1,2,736
33623,7,292.16,0.0,0.0,1,2,268
30256,7,275.09,0.0,0.0,90,3,363
28995,7,262.65,0.0,0.0,90,23,2455
47367,7,294.82,0.51,0.0,90,20,2627
3759,7,254.19,0.0,0.0,1,2,244
8398,7,295.3,0.0,0.0,40,20,3275
6375,7,285.62,0.0,0.0,1,22,2358
14999,7,284.51,0.51,0.0,0,0,1748
24315,7,296.69,2.54,0.0,56,1,431
7535,7,294.42,0.0,0.0,12,2,308
1810,7,271.1,0.0,0.0,100,19,3137
46500,7,291.0,0.0,0.0,1,2,288
31932,7,267.08,0.0,0.0,1,3,351
13977,7,278.38,1.52,0.0,75,22,1248
31331,7,271.02,0.0,0.0,75,1,338
41992,7,275.79,0.0,0.0,90,22,2453
21880,7,274.55,0.0,0.0,90,22,2574
3866,7,267.49,0.0,0.0,90,20,2191
43446,7,272.29,0.0,0.0,1,2,322
30081,4,266.08,0.0,0.0,1,0,698
10138,7,270.39,0.0,0.0,64,3,343
6073,7,295.44,0.0,0.0,1,21,3265
41728,7,271.33,0.0,0.0,90,18,4514
47865,7,289.5,0.25,0.0,90,18,4469
42990,7,266.95,0.0,0.0,5,17,5735
29367,7,271.71,0.0,0.0,1,2,383
23582,7,291.18,0.0,0.0,90,3,346
25185,7,295.54,0.51,0.0,90,17,5
37304,7,295.15,0.0,0.0,75,0,632
18159,7,287.52,0.0,0.0,40,20,3323
32978,7,291.3,0.0,0.0,90,17,4238
23922,7,289.56,0.0,0.0,90,1,797
40559,7,259.92,0.0,0.0,90,17,4178
428,7,282.21,0.0,0.0,90,18,4479
18092,7,288.34,0.0,0.0,1,22,1578
27224,1,282.341,0.0,0.0,0,0,484
18570,7,292.85,0.0,0.0,75,17,6217
15858,7,291.88,0.0,0.0,1,0,1372
31072,7,272.589,0.0,0.0,0,23,1319
15106,7,296.82,3.81,0.0,0,17,4109
192,7,282.6,0.0,0.0,81,19,3340
39640,7,267.41,0.0,0.0,1,1,910
35671,7,298.44,0.0,0.0,75,21,3512
13067,7,273.98,0.0,0.0,1,23,1198
1835,7,272.12,0.0,0.0,90,21,944
3979,7,271.35,0.0,0.0,75,21,3465
43208,7,273.22,0.0,0.0,90,22,1773
17374,7,304.94,0.0,0.0,1,18,4377
42580,7,275.82,0.0,0.0,40,23,2932
37371,7,306.58,0.0,0.0,1,17,5502
21588,7,270.93,0.0,0.0,90,21,2581
6124,7,286.91,0.0,0.0,90,17,4813
2700,7,263.87,0.0,0.0,20,22,2502
11683,7,252.62,0.0,0.0,5,20,2488
44154,7,293.49,0.0,0.0,1,0,684
35499,7,293.94,0.0,0.0,90,23,1228
23891,7,288.34,0.0,0.0,75,2,504
45914,7,292.15,0.0,0.0,1,3,356
39175,7,271.75,0.0,0.0,90,19,3179
7989,7,284.67,0.0,0.0,48,3,393
20730,7,266.86,0.0,0.0,90,19,3183
29677,7,270.42,0.0,0.0,90,3,363
7932,7,297.71,0.0,0.0,64,18,4758
33101,7,275.49,0.0,0.0,90,22,1948
45260,7,299.35,0.0,0.0,75,19,3660
18705,7,278.89,0.0,0.0,1,3,373
36064,7,299.49,0.0,0.0,40,19,3677
34489,7,292.55,0.0,0.0,1,1,423
37859,7,286.15,0.0,0.0,1,1,1035
33966,7,287.28,0.0,0.0,40,20,2936
31027,7,265.42900000000003,0.0,0.0,0,2,287
43639,7,275.79,0.0,0.0,75,3,382
16559,7,291.3,0.0,0.0,1,2,356
15700,7,294.14,0.0,0.0,1,23,1235
1223,7,277.1,0.0,0.0,99,3,391
30361,7,274.65,0.0,0.0,90,23,3089
38911,7,276.95,0.0,0.0,90,2,216
1687,7,276.44,0.0,0.0,75,20,2478
43439,7,282.62,0.0,0.0,5,19,3676
30727,7,259.35,0.0,0.0,1,3,367
39615,7,271.81,0.0,0.0,90,0,1326
43394,7,275.23,0.0,0.0,1,1,594
46826,7,292.49,0.0,0.0,1,2,726
44201,7,296.35,0.0,0.0,1,22,2728
25887,7,287.86,0.0,0.0,1,0,1524
7652,7,302.69,0.0,0.0,0,19,3288
11448,7,270.15,0.0,0.0,90,2,242
30405,7,274.28,0.0,0.0,90,1,330
33910,7,281.21,0.0,0.0,90,20,2723
24512,7,289.0,0.0,0.0,40,3,329
36044,7,290.43,0.0,0.0,1,23,1174
20115,7,274.51,0.0,0.0,90,20,2449
20739,7,267.39,0.0,0.0,90,3,319
36600,7,291.51,0.0,0.0,90,21,3008
43018,7,270.22,0.0,0.0,1,21,4104
44272,7,292.66,0.0,0.0,90,17,6134
23636,7,291.03,0.0,0.0,40,1,440
14885,7,288.54,0.0,0.0,92,3,377
47492,7,294.17,0.0,0.0,75,19,3382
38472,7,277.01,0.0,0.0,75,22,1661
21550,7,270.79,0.0,0.0,1,0,472
28739,7,274.9,0.0,0.0,90,19,2943
27128,7,283.973,0.0,0.0,0,23,2110
8966,7,291.15,0.0,0.0,75,17,4171
10836,7,264.9,0.0,0.0,64,1,685
1979,7,274.66,0.0,0.0,90,18,4534
6006,7,277.66,0.0,0.0,1,2,238
36374,7,293.86,0.0,0.0,75,21,2844
6552,7,291.11,0.0,0.0,40,3,373
43363,7,275.0,0.0,0.0,90,18,4061
7457,7,301.23,0.0,0.0,0,20,2683
7483,7,299.18,0.0,0.0,36,23,2027
29552,7,264.75,0.0,0.0,1,22,2114
28440,7,273.88,0.0,0.0,90,23,1175
26045,7,294.17,0.0,0.0,1,18,4310
25860,7,290.37,0.0,0.0,100,2,588
45908,7,298.51,0.0,0.0,1,21,2424
10634,7,263.32,0.0,0.0,90,1,359
41823,7,271.35,0.0,0.0,90,20,1520
24094,7,300.02,0.0,0.0,48,20,3168
23863,7,288.38,0.0,0.0,75,22,1922
27513,7,290.367,0.0,0.0,0,17,4460
19802,7,273.23,0.0,0.0,90,23,1066
21742,7,282.29,0.0,0.0,1,1,999
33207,7,281.03,0.0,0.0,90,18,3584
4356,7,262.65,0.0,0.0,1,0,593
41683,7,262.08,0.0,0.0,5,21,2591
20360,7,267.65,0.0,0.0,1,20,2134
44035,7,286.46,0.0,0.0,40,20,2718
10683,7,258.54,0.0,0.0,90,19,3179
27757,7,280.65,0.0,0.0,1,21,3161
40890,7,270.86,0.0,0.0,90,22,1631
25810,7,292.7,0.0,0.0,0,0,620
46407,7,293.95,0.0,0.0,1,23,1833
12133,7,252.85,0.0,0.0,1,22,1646
38303,7,278.84,0.0,0.0,90,1,343
13829,7,288.63,0.0,0.0,1,18,4614
42185,7,266.01,0.0,0.0,90,2,300
31695,7,265.75,0.0,0.0,90,20,1817
10086,7,260.79,0.0,0.0,1,19,3193
19479,7,280.43,0.0,0.0,5,20,2937
32062,7,277.46,0.0,0.0,90,22,2651
18007,7,299.01,0.0,0.0,1,3,397
14476,7,285.1,0.9,0.0,90,22,1522
29087,7,255.78,0.0,0.0,1,0,625
37244,7,283.79,0.0,0.0,5,22,1697
41968,7,267.15,0.0,0.0,1,1,416
32391,7,275.66,0.0,0.0,1,3,344
24901,7,300.78,0.0,0.0,1,19,3066
19955,7,276.79,0.0,0.0,90,22,2863
20624,7,268.94,0.0,0.0,75,22,1871
18364,7,292.56,0.0,0.0,1,21,2800
28911,7,264.62,0.0,0.0,90,0,691
11793,7,256.15,0.0,0.0,90,18,2712
41405,7,262.21,0.0,0.0,20,17,4808
7661,7,295.42,0.0,0.0,20,3,381
9247,7,286.33,0.0,0.0,92,23,1409
18429,7,283.69,0.0,0.0,1,3,413
23122,7,281.84,0.0,0.0,1,23,2215
31879,7,279.59,0.0,0.0,40,21,2190
3700,7,260.61,0.0,0.0,40,3,295
41773,7,264.29,0.0,0.0,1,23,2105
995,7,276.98,0.0,0.0,90,21,2347
16206,7,287.7,0.0,0.0,1,2,456
19245,7,284.15,0.0,0.0,40,17,5934
42088,7,271.93,0.0,0.0,90,18,1389
39534,7,265.22,0.0,0.0,1,1,585
26929,7,285.59,0.0,0.0,92,17,5442
12850,7,273.55,0.0,0.0,20,22,3751
29164,7,257.07,0.0,0.0,90,23,1229
1691,7,277.83,0.0,0.0,40,0,516
10588,7,257.91,0.0,0.0,64,0,709
44385,7,303.44,0.0,0.0,75,17,4904
25045,7,297.888,0.0,0.0,0,19,2920
31575,7,274.76,0.0,0.0,90,0,607
42134,7,267.08,0.0,0.0,1,0,591
43196,7,275.22,0.0,0.0,90,19,2882
40129,7,255.76,0.0,0.0,40,21,2971
34840,7,283.91,0.0,0.0,1,2,330
22290,7,274.51,0.0,0.0,90,2,260
47876,7,287.73,0.0,0.0,90,23,994
4064,7,271.52,0.0,0.0,75,18,3913
28464,7,274.88,0.0,0.0,90,18,4074
24974,7,293.931,0.0,0.0,8,20,2935
21994,7,273.47,0.0,0.0,90,18,3870
8416,7,295.49,0.0,0.0,0,19,3534
41531,7,272.22,0.0,0.0,90,19,3463
30773,7,272.28,0.0,0.0,90,1,1263
10736,7,263.11,0.0,0.0,64,22,1528
29940,7,261.84,0.0,0.0,5,17,4734
37679,7,290.53,0.0,0.0,90,1,332
40080,7,253.23,0.0,0.0,5,20,2875
1783,7,275.9,0.0,0.0,90,18,4270
3984,7,271.28,0.0,0.0,90,2,345
32108,7,278.68,0.0,0.0,90,18,3694
24825,7,294.39,0.0,0.0,75,3,508
37300,7,296.51,0.0,0.0,75,20,2977
18596,7,288.65,0.0,0.0,1,22,2652
34452,7,292.88,0.0,0.0,1,0,658
11177,7,249.39,0.0,0.0,1,2,285
11256,7,276.793,0.0,0.0,64,2,193
5468,7,272.73,0.0,0.0,90,3,340
14596,7,290.37,0.0,0.0,0,23,2032
29337,7,275.28,0.0,0.0,40,20,2722
782,7,272.99,0.0,0.0,1,1,346
29003,7,263.71,0.0,0.0,90,3,331
30440,7,274.02,0.0,0.0,90,18,4109
31836,7,273.34,0.0,0.0,90,2,683
2529,7,259.91,0.0,0.0,1,19,3059
21828,7,281.79,0.0,0.0,90,22,1776
32744,7,286.08,0.0,0.0,40,21,2704
45359,7,292.55,0.0,0.0,90,1,411
3114,7,251.45,0.0,0.0,1,21,3209
31194,7,276.66,0.0,0.0,1,2,313
24218,7,291.56,0.0,0.0,0,0,775
13208,7,276.32,0.0,0.0,75,20,3192
14098,7,287.55,0.0,0.0,75,22,1690
20316,7,265.4,0.0,0.0,75,21,2412
12547,7,252.77,0.0,0.0,1,1,294
34194,7,288.56,0.0,0.0,1,0,782
17954,7,295.13,0.0,0.0,1,2,352
3538,7,272.7,0.0,0.0,90,21,2060
23017,7,286.75,0.0,0.0,1,23,1092
23188,7,283.85,1.52,0.0,90,3,300
15895,7,298.77,0.0,0.0,1,19,3558
581,7,288.34,0.0,0.0,75,20,2877
24763,7,298.03,0.25,0.0,40,18,4183
42047,7,276.95,0.0,0.0,75,20,3258
24045,7,297.26,0.0,0.0,0,19,3725
4844,7,274.93,0.0,0.0,75,0,1135
17222,7,295.74,0.0,0.0,90,23,2452
46195,7,290.15,0.0,0.0,90,0,774
45786,7,295.72,0.0,0.0,90,2,350
42946,7,264.36,0.0,0.0,1,0,640
42011,7,279.93,0.0,0.0,75,17,4837
22086,7,278.54,0.0,0.0,1,19,2675
33852,7,281.62,0.0,0.0,90,20,2967
29001,7,263.46,0.0,0.0,90,2,531
440,7,280.28,0.0,0.0,96,1,773
37325,7,291.95,0.0,0.0,5,20,3262
36009,7,289.75,0.0,0.0,75,22,2802
24771,7,292.35,0.0,0.0,20,2,305
42084,7,272.09,0.0,0.0,90,17,1953
15289,7,299.38,0.0,0.0,1,21,3027
20055,7,273.37,0.0,0.0,90,18,4479
6271,7,287.69,0.0,0.0,40,3,349
21294,11,265.35,0.0,0.0,90,0,785
10157,7,261.19,0.0,0.0,64,0,624
21210,7,261.15,0.0,0.0,90,20,2911
16708,7,295.34,0.0,0.0,1,23,1414
26348,7,296.4,0.0,0.0,90,19,2751
23472,7,295.55,0.0,0.0,75,18,4756
31666,7,265.68,0.0,0.0,90,19,4043
17380,7,297.0,0.0,0.0,1,23,1965
41458,7,256.87,0.0,0.0,1,22,1440
29554,7,266.22,0.0,0.0,1,0,686
12374,7,275.41,0.0,0.0,90,23,1118
5447,7,273.61,0.0,0.0,90,19,3181
24000,7,289.23,0.0,0.0,20,22,1771
6433,7,285.26,0.0,0.0,90,3,268
29208,7,261.82,0.0,0.0,90,1,425
30084,7,265.62,0.0,0.0,1,2,369
12666,7,259.9,0.0,0.0,90,0,502
34392,7,296.95,0.0,0.0,1,3,414
27288,7,282.057,0.0,0.0,20,17,5762
16205,7,288.04,0.0,0.0,1,1,615
38050,7,279.61,0.0,0.0,90,3,457
24772,7,292.1,0.0,0.0,20,3,348
15288,7,301.07,0.0,0.0,0,20,3073
14310,7,281.77,0.0,0.0,1,22,1957
39183,7,268.82,0.0,0.0,40,3,320
15602,7,295.78,0.0,0.0,40,21,2883
23059,7,298.24,0.0,0.0,20,17,6274
8908,7,282.48,0.25,0.0,0,3,383
28474,7,272.49,0.0,0.0,90,1,582
39352,7,279.44,0.0,0.0,90,2,284
31990,7,276.42,0.0,0.0,40,22,3024
20971,7,271.65,0.0,0.0,90,21,2174
17616,7,293.64,0.0,0.0,1,23,1868
14624,7,288.92,0.0,0.0,0,3,307
19572,7,279.22,0.0,0.0,90,18,4550
18576,7,291.19,0.0,0.0,90,21,2588
35186,7,295.1,0.0,0.0,1,22,2863
24335,7,292.69,0.0,0.0,0,21,2639
20512,7,272.56,0.0,0.0,90,17,5982
30629,7,272.96,0.0,0.0,90,22,1371
47935,7,291.2,7.11,0.0,90,20,2740
39753,7,265.3,0.0,0.0,90,3,372
34071,7,288.62,0.0,0.0,1,3,476
25098,7,302.274,0.0,0.0,20,0,603
18883,7,284.89,0.0,0.0,90,20,3132
1520,7,264.18,0.0,0.0,1,0,510
27492,7,281.738,0.0,0.0,56,19,3892
26089,7,288.91,0.0,0.0,1,23,1867
5491,7,271.29,0.0,0.0,1,2,276
47237,7,294.61,0.25,0.0,75,1,456
13093,7,266.18,0.0,0.0,90,1,667
48039,7,296.06,0.0,0.0,90,18,4167
5516,7,275.24,0.0,0.0,75,0,736
10421,7,270.88,0.25,0.0,64,18,3126
8744,7,285.62,0.0,0.0,0,3,259
6178,7,298.76,0.0,0.0,75,17,3335
43683,7,288.61,0.0,0.0,1,23,1035
2586,7,252.58,0.0,0.0,1,3,293
26955,7,287.32,0.0,0.0,88,19,3141
13948,7,285.84,0.0,0.0,90,17,2902
8867,7,295.3,0.0,0.0,24,3,387
42534,7,273.36,0.0,0.0,90,1,346
6094,7,299.03,0.0,0.0,1,19,3566
37465,7,287.9,0.0,0.0,90,23,990
33279,7,276.88,0.0,0.0,90,20,2481
41389,7,257.48,0.0,0.0,1,1,603
21822,7,283.51,0.0,0.0,90,18,4460
39533,7,265.22,0.0,0.0,1,0,744
18800,7,287.43,0.0,0.0,1,19,3380
1540,7,270.23,0.0,0.0,1,20,2691
32956,7,291.9,0.0,0.0,1,19,3813
40106,7,252.72,0.0,0.0,1,22,1882
44470,7,295.08,0.0,0.0,1,1,347
34310,7,298.95,0.0,0.0,1,20,2974
44762,7,297.15,0.0,0.0,1,18,4858
21739,7,282.75,0.0,0.0,1,22,3505
2655,7,265.52,0.0,0.0,90,2,301
35394,7,293.15,0.0,0.0,1,1,481
23150,7,285.24,0.0,0.0,1,3,304
35982,7,288.42,0.0,0.0,40,1,1151
29002,7,263.46,0.0,0.0,90,2,531
25594,7,293.82,0.0,0.0,64,0,662
11894,7,256.22,0.0,0.0,0,23,1255
9839,7,276.05,0.0,0.0,64,0,630
26863,7,292.57,0.0,0.0,92,23,2540
14411,7,284.15,0.0,0.0,1,3,389
28762,7,272.79,0.0,0.0,90,18,4893
40647,7,264.58,0.0,0.0,90,20,2218
23021,7,283.07,0.0,0.0,1,3,799
31570,7,278.96,0.0,0.0,40,19,3425
29269,7,254.72,0.0,0.0,1,1,292
46089,7,291.69,0.0,0.0,1,1,402
11173,7,248.79,0.0,0.0,1,21,3355
34784,7,288.22,0.0,0.0,1,1,871
46610,7,291.94,0.0,0.0,1,2,665
10473,7,250.63,0.0,0.0,1,23,1589
39868,7,270.65,0.0,0.0,90,18,3558
15951,7,298.15,0.0,0.0,75,20,3255
40514,7,275.22,0.0,0.0,90,21,2342
45290,7,296.76,0.0,0.0,90,21,2556
18973,7,281.43,0.0,0.0,90,23,864
46606,7,295.37,0.0,0.0,1,22,3117
45854,7,303.22,0.0,0.0,40,17,4354
20573,7,256.36,0.0,0.0,20,0,484
21883,7,273.36,0.0,0.0,90,1,404
47515,7,296.63,0.0,0.0,1,18,4699
8546,7,301.77,0.0,0.0,44,18,4691
22068,7,277.16,0.0,0.0,90,3,344
15208,7,291.97,0.0,0.0,0,21,2871
15095,7,287.47,4.21,0.0,92,1,671
6265,7,290.39,0.0,0.0,90,23,1016
33228,7,275.76,0.0,0.0,90,3,312
28863,7,273.97,0.0,0.0,90,2,284
39641,7,267.15,0.0,0.0,1,2,641
40054,7,261.86,0.0,0.0,75,21,2576
8011,7,285.24,0.0,0.0,32,0,739
8160,7,296.25,0.0,0.0,48,17,4305
14664,7,298.19,0.51,0.0,75,19,3061
31998,7,276.35,0.0,0.0,90,1,447
634,7,280.44,0.0,0.0,90,1,432
18157,7,291.06,0.0,0.0,1,18,4725
29854,7,253.4,0.0,0.0,1,1,685
22555,7,282.24,0.0,0.0,90,2,267
35789,7,291.87,0.0,0.0,1,0,1789
13709,7,273.43,1.71,0.0,90,18,4330
16662,7,293.06,1.14,0.0,20,3,435
13282,7,275.6,0.0,0.0,40,22,3008
10764,7,259.79,0.0,0.0,64,3,391
24608,7,286.4,0.0,0.0,75,2,664
47334,7,291.65,0.25,0.0,1,1,694
9248,7,286.33,0.0,0.0,92,23,1409
42459,7,275.35,0.0,0.0,90,21,2628
38470,7,276.75,0.0,0.0,90,21,2077
5771,7,274.21,0.0,0.0,90,22,2898
18946,1,293.02,0.0,0.0,1,0,494
46498,7,292.58,0.0,0.0,1,0,606
19269,7,283.08,0.0,0.0,90,17,4105
8550,7,298.26,0.0,0.0,0,22,1854
1654,7,276.01,0.0,0.0,75,23,930
28828,7,274.84,0.0,0.0,90,21,1952
15556,7,289.04,0.0,0.0,1,23,1289
4162,7,270.12,0.0,0.0,75,20,3302
37079,7,291.57,0.0,0.0,1,22,1382
26786,7,291.83,0.0,0.0,88,17,5899
31749,7,271.09,0.0,0.0,1,17,6182
39178,7,272.55,0.0,0.0,90,22,2077
3093,7,256.44,0.0,0.0,20,20,2058
11637,7,248.38,0.0,0.0,1,3,302
5193,7,275.15,0.0,0.0,1,22,2142
3157,7,253.97,0.0,0.0,1,21,2521
12759,7,267.01,0.0,0.0,90,2,589
15584,7,289.61,0.0,0.0,1,3,425
18845,7,286.77,0.0,0.0,1,19,3656
34813,7,286.36,0.0,0.0,75,2,719
19555,7,285.86,0.0,0.0,90,2,292
1316,7,281.77,0.0,0.0,75,1,327
2804,7,269.45,0.0,0.0,1,23,1070
27564,7,278.036,0.0,0.0,0,20,2193
31515,7,283.35,0.0,0.0,90,20,3643
26670,7,294.75,0.0,0.0,40,19,3206
31098,7,276.608,0.0,0.0,0,1,749
784,7,272.31,0.0,0.0,1,3,338
9994,7,280.28,0.0,0.0,90,3,355
22940,7,286.27,0.0,0.0,90,18,4334
13306,7,281.71,0.0,0.0,75,22,1849
42837,7,266.99,0.0,0.0,1,3,352
33468,7,285.29,0.0,0.0,90,23,955
9886,7,280.39,0.0,0.0,1,22,3285
7235,7,302.17,0.0,0.0,48,17,5992
22546,7,288.74,0.0,0.0,40,21,2315
44767,7,294.15,0.0,0.0,40,23,1398
4182,7,274.53,0.0,0.0,1,20,2579
7073,7,289.77,0.0,0.0,0,3,363
3626,7,273.2,0.0,0.0,90,1,465
26365,7,297.38,1.52,0.0,1,3,310
33566,7,295.81,0.0,0.0,40,17,5258
18119,7,289.64,3.28,0.0,75,22,1495
507,7,291.47,0.0,0.0,20,18,4272
12354,7,267.72,0.0,0.0,1,3,389
1932,7,257.71,0.0,0.0,90,0,571
46629,7,303.28,0.0,0.0,90,17,4134
1963,7,260.43,0.0,0.0,75,2,268
3625,7,273.2,0.0,0.0,90,1,465
32147,7,276.69,0.0,0.0,1,23,2654
31323,7,274.35,0.0,0.0,1,17,4095
46740,7,294.75,0.0,0.0,1,0,652
39480,7,282.55,0.0,0.0,90,17,5912
37602,7,288.93,0.0,0.0,75,0,1447
17032,7,301.58,0.0,0.0,1,18,3171
45511,7,303.21,0.0,0.0,40,17,5241
4808,7,278.83,0.0,0.0,1,20,2870
8005,7,288.86,0.0,0.0,92,18,4033
29438,7,274.15,0.0,0.0,90,21,2850
37817,7,285.88,0.0,0.0,90,1,805
32539,7,276.28,0.0,0.0,90,18,4061
11734,7,273.61,0.0,0.0,64,20,2415
40589,7,252.73,0.0,0.0,1,23,1654
21616,7,273.96,0.3,0.0,90,19,3606
25684,7,293.99,8.0,0.0,68,18,3942
34983,7,295.35,0.0,0.0,75,20,3138
18658,7,288.77,0.0,0.0,40,23,960
25027,7,288.394,0.0,0.0,44,1,456
1335,7,279.11,0.0,0.0,1,20,2999
9564,7,278.11,0.0,0.0,0,1,829
14672,7,292.47,1.53,0.0,90,3,317
12642,7,250.77,0.0,0.0,1,0,925
21851,7,278.5,0.0,0.0,1,22,1748
12137,7,250.39,0.0,0.0,1,2,310
1497,7,265.53,0.0,0.0,75,1,303
10221,7,271.95,0.0,0.0,64,18,3587
32698,7,286.69,0.0,0.0,90,2,542
23272,7,284.12,0.0,0.0,75,23,1075
26646,7,290.33,0.0,0.0,90,22,2225
45700,7,294.3,0.0,0.0,1,0,688
46192,7,291.58,0.0,0.0,40,21,3206
26977,7,291.75,0.0,0.0,0,17,5551
42860,7,271.69,0.0,0.0,90,20,2159
44689,7,296.44,0.0,0.0,40,22,1871
21050,7,259.29,0.0,0.0,1,0,657
8919,7,289.82,0.0,0.0,1,19,4027
43746,7,285.51,0.0,0.0,40,2,253
32459,7,282.41,0.0,0.0,1,0,1476
41564,7,266.48,0.0,0.0,1,3,352
42945,7,266.09,0.0,0.0,1,23,1097
1954,7,262.79,0.0,0.0,89,19,3104
45455,7,298.48,0.0,0.0,75,22,2760
19816,7,268.44,0.0,0.0,1,2,302
19010,7,285.18,0.0,0.0,5,20,2884
18781,7,281.66,0.0,0.0,1,21,2125
37214,7,293.09,0.0,0.0,40,19,3477
7312,7,292.41,0.0,0.0,88,23,2463
46741,7,293.6,0.0,0.0,20,1,399
3037,7,264.86,0.0,0.0,90,2,535
21377,7,276.42,0.0,0.0,20,0,708
22365,7,277.28,0.0,0.0,1,21,4490
23332,7,277.96,0.0,0.0,90,21,2983
31648,7,261.22,0.0,0.0,1,1,1107
6373,7,289.37,0.0,0.0,1,20,2833
27937,7,273.97,0.0,0.0,1,3,454
44325,7,300.37,0.0,0.0,75,19,3359
14104,7,284.93,1.02,0.0,92,2,258
30171,7,270.78,0.0,0.0,1,3,456
41103,7,269.38,0.0,0.0,1,18,4589
15030,7,287.79,0.0,0.0,1,1,422
37876,7,292.69,0.0,0.0,1,18,4294
17646,7,293.82,5.92,0.0,90,21,2336
28934,7,267.15,0.0,0.0,90,19,3362
16178,7,289.67,0.0,0.0,1,22,2356
23695,7,291.24,0.0,0.0,90,18,4252
41007,7,276.87,0.0,0.0,1,19,3638
14951,7,300.22,0.0,0.0,75,18,4986
23633,7,292.99,0.0,0.0,40,22,2000
43368,7,273.86,0.0,0.0,90,23,978
12234,7,256.56,0.0,0.0,20,3,395
47017,7,291.28,1.02,0.0,20,21,3164
11708,7,255.33,0.0,0.0,64,23,1137
34166,7,295.02,0.0,0.0,1,20,3157
39375,7,271.3,0.0,0.0,1,1,431
7590,7,292.38,0.0,0.0,0,3,404
25261,7,303.18,0.0,0.0,75,18,4259
17975,7,298.11,0.0,0.0,1,23,2211
2244,7,270.9,0.0,0.0,90,18,4279
13663,7,272.51,0.0,0.0,40,20,2697
25831,7,294.52,0.25,0.0,24,21,2403
36721,7,287.29,0.0,0.0,1,2,252
9137,7,299.31,0.0,0.0,0,18,5240
38302,7,278.82,0.0,0.0,40,0,597
40882,7,270.86,0.0,0.0,90,19,1291
24734,7,302.53,0.0,0.0,20,17,5515
5536,7,281.01,0.0,0.0,90,21,4489
17227,7,294.11,0.0,0.0,1,3,407
22105,7,286.86,0.0,0.0,5,19,3343
37796,7,286.44,0.0,0.0,90,17,5655
10112,7,271.66,0.0,0.0,1,21,2298
48128,7,282.96,0.0,0.0,1,23,1278
7909,7,296.16,0.0,0.0,0,19,3542
39298,7,284.95,0.0,0.0,40,20,2399
25779,7,297.71,31.75,0.0,0,17,4913
23629,7,296.5,0.0,0.0,75,18,4603
35183,7,300.42,0.0,0.0,40,19,3353
31977,7,276.55,0.0,0.0,90,19,3448
14217,7,283.82,0.0,0.0,90,3,326
2174,7,268.26,0.0,0.0,90,21,2549
19398,7,279.68,0.0,0.0,1,1,317
21648,7,278.88,0.0,0.0,1,0,668
43795,7,288.76,0.0,0.0,1,0,655
31417,7,270.72,0.0,0.0,75,21,2439
34505,7,302.81,0.0,0.0,75,17,6006
4912,7,277.93,0.0,0.0,90,2,268
28622,7,275.21,0.0,0.0,75,3,326
47140,7,290.89,1.52,0.0,90,1,364
44386,7,299.56,0.0,0.0,75,18,4023
19068,7,285.75,0.0,0.0,1,20,2865
19407,7,285.15,0.0,0.0,1,18,4646
13640,7,275.45,0.0,0.0,90,21,3286
11768,7,258.78,0.25,0.0,64,1,600
34046,7,285.72,0.0,0.0,1,2,699
23224,7,283.65,0.0,0.0,90,23,1022
12442,7,261.02,0.0,0.0,1,19,2638
47103,7,301.24,1.78,0.0,20,18,3688
38630,7,273.08,0.0,0.0,90,21,2656
35782,7,301.08,0.0,0.0,1,17,4517
13157,7,271.59,0.0,0.0,75,17,5878
10183,7,267.84,0.0,0.0,64,2,409
13013,7,275.0,0.25,0.0,90,17,5968
4565,7,271.82,0.0,0.0,90,0,563
43741,7,286.42,0.0,0.0,40,1,324
27809,7,278.29,0.0,0.0,1,23,1116
875,7,275.67,0.0,0.0,90,22,2552
46043,7,290.86,0.0,0.0,40,3,418
38254,7,285.28,0.0,0.0,1,0,638
3236,7,273.58,0.0,0.0,90,17,6139
16121,7,295.9,9.4,0.0,1,19,3201
37145,7,293.02,0.0,0.0,1,3,348
32175,7,275.65,0.0,0.0,1,2,325
22415,7,280.77,0.0,0.0,90,17,6445
